load,name,time ,group
213.178,DSC03249.JPG,19:02:30,D-252
209.926,DSC03250.JPG,19:02:32,D-253
208.368,DSC03251.JPG,19:02:34,D-254
207.081,DSC03252.JPG,19:02:36,D-255
206.946,DSC03253.JPG,19:02:38,D-256
206.268,DSC03254.JPG,19:02:40,D-257
203.965,DSC03255.JPG,19:02:42,D-258
200.307,DSC03256.JPG,19:02:44,D-259
197.327,DSC03257.JPG,19:02:46,D-260
195.091,DSC03258.JPG,19:02:48,D-261
190.959,DSC03259.JPG,19:02:50,D-262
186.556,DSC03260.JPG,19:02:52,D-263
183.101,DSC03261.JPG,19:02:54,D-264
179.037,DSC03262.JPG,19:02:56,D-265
173.482,DSC03263.JPG,19:02:58,D-266
169.824,DSC03264.JPG,19:03:00,D-267
166.64,DSC03265.JPG,19:03:02,D-268
163.863,DSC03266.JPG,19:03:04,D-269
160.883,DSC03267.JPG,19:03:06,D-270
157.834,DSC03268.JPG,19:03:08,D-271
150.789,DSC03269.JPG,19:03:10,D-272
149.163,DSC03270.JPG,19:03:12,D-273
144.422,DSC03271.JPG,19:03:14,D-274
138.664,DSC03272.JPG,19:03:16,D-275
133.109,DSC03273.JPG,19:03:18,D-276
131.009,DSC03274.JPG,19:03:20,D-277
126.809,DSC03275.JPG,19:03:22,D-278
121.593,DSC03276.JPG,19:03:24,D-279
121.458,DSC03277.JPG,19:03:26,D-280
114.548,DSC03278.JPG,19:03:28,D-281
107.91,DSC03279.JPG,19:03:30,D-282
104.252,DSC03280.JPG,19:03:32,D-283
101.068,DSC03281.JPG,19:03:34,D-284
95.4457,DSC03282.JPG,19:03:36,D-285
91.3813,DSC03283.JPG,19:03:38,D-286
86.8427,DSC03284.JPG,19:03:40,D-287
79.6622,DSC03285.JPG,19:03:42,D-288
74.5817,DSC03286.JPG,19:03:44,D-289
72.0076,DSC03287.JPG,19:03:46,D-290
67.6723,DSC03288.JPG,19:03:48,D-291
65.0981,DSC03289.JPG,19:03:50,D-292
62.8627,DSC03290.JPG,19:03:52,D-293
59.2048,DSC03291.JPG,19:03:54,D-294
56.8339,DSC03292.JPG,19:03:56,D-295
54.5307,DSC03293.JPG,19:03:58,D-296
52.1598,DSC03294.JPG,19:04:00,D-297
49.6534,DSC03295.JPG,19:04:02,D-298
47.2825,DSC03296.JPG,19:04:04,D-299
44.031,DSC03297.JPG,19:04:06,D-300
59.0015,DSC03298.JPG,19:13:55,E-1
64.4207,DSC03299.JPG,19:13:57,E-2
64.353,DSC03300.JPG,19:13:59,E-3
75.2591,DSC03301.JPG,19:14:01,E-4
86.5717,DSC03302.JPG,19:14:03,E-5
96.5972,DSC03303.JPG,19:14:05,E-6
106.352,DSC03304.JPG,19:14:07,E-7
116.106,DSC03305.JPG,19:14:09,E-8
127.961,DSC03306.JPG,19:14:11,E-9
137.919,DSC03307.JPG,19:14:13,E-10
148.893,DSC03308.JPG,19:14:15,E-11
160.612,DSC03309.JPG,19:14:17,E-12
171.585,DSC03310.JPG,19:14:19,E-13
183.914,DSC03311.JPG,19:14:21,E-14
190.688,DSC03312.JPG,19:14:23,E-15
198.004,DSC03313.JPG,19:14:25,E-16
204.71,DSC03314.JPG,19:14:27,E-17
211.891,DSC03315.JPG,19:14:29,E-18
215.007,DSC03316.JPG,19:14:31,E-19
218.732,DSC03317.JPG,19:14:33,E-20
222.39,DSC03318.JPG,19:14:35,E-21
225.303,DSC03319.JPG,19:14:37,E-22
225.032,DSC03320.JPG,19:14:39,E-23
225.032,DSC03321.JPG,19:14:41,E-24
226.726,DSC03322.JPG,19:14:43,E-25
225.913,DSC03323.JPG,19:14:45,E-26
225.777,DSC03324.JPG,19:14:47,E-27
225.642,DSC03325.JPG,19:14:49,E-28
225.642,DSC03326.JPG,19:14:51,E-29
224.829,DSC03327.JPG,19:14:53,E-30
221.578,DSC03328.JPG,19:14:55,E-31
211.417,DSC03329.JPG,19:14:57,E-32
201.391,DSC03330.JPG,19:14:59,E-33
186.759,DSC03331.JPG,19:15:01,E-34
181.137,DSC03332.JPG,19:15:03,E-35
169.147,DSC03333.JPG,19:15:05,E-36
156.547,DSC03334.JPG,19:15:07,E-37
143.88,DSC03335.JPG,19:15:09,E-38
132.567,DSC03336.JPG,19:15:11,E-39
125.319,DSC03337.JPG,19:15:13,E-40
115.023,DSC03338.JPG,19:15:15,E-41
104.794,DSC03339.JPG,19:15:17,E-42
95.5811,DSC03340.JPG,19:15:19,E-43
86.0298,DSC03341.JPG,19:15:21,E-44
77.1559,DSC03342.JPG,19:15:23,E-45
75.4624,DSC03343.JPG,19:15:25,E-46
64.9627,DSC03344.JPG,19:15:27,E-47
59.7467,DSC03345.JPG,19:15:29,E-48
52.9727,DSC03346.JPG,19:15:31,E-49
48.1631,DSC03347.JPG,19:15:33,E-50
42.8117,DSC03348.JPG,19:15:35,E-51
39.3569,DSC03349.JPG,19:15:37,E-52
39.4247,DSC03350.JPG,19:15:39,E-53
48.4341,DSC03351.JPG,19:15:41,E-54
59.8144,DSC03352.JPG,19:15:43,E-55
71.1947,DSC03353.JPG,19:15:45,E-56
81.4235,DSC03354.JPG,19:15:47,E-57
96.1231,DSC03355.JPG,19:15:49,E-58
107.707,DSC03356.JPG,19:15:51,E-59
122.813,DSC03357.JPG,19:15:53,E-60
142.389,DSC03358.JPG,19:15:55,E-61
156.615,DSC03359.JPG,19:15:57,E-62
165.828,DSC03360.JPG,19:15:59,E-63
173.821,DSC03361.JPG,19:16:01,E-64
183.711,DSC03362.JPG,19:16:03,E-65
194.414,DSC03363.JPG,19:16:05,E-66
202.136,DSC03364.JPG,19:16:07,E-67
209.723,DSC03365.JPG,19:16:09,E-68
213.923,DSC03366.JPG,19:16:11,E-69
218.191,DSC03367.JPG,19:16:13,E-70
220.832,DSC03368.JPG,19:16:15,E-71
220.697,DSC03369.JPG,19:16:17,E-72
222.39,DSC03370.JPG,19:16:19,E-73
224.897,DSC03371.JPG,19:16:21,E-74
224.49,DSC03372.JPG,19:16:23,E-75
224.287,DSC03373.JPG,19:16:25,E-76
223.136,DSC03374.JPG,19:16:27,E-77
214.397,DSC03375.JPG,19:16:29,E-78
201.865,DSC03376.JPG,19:16:31,E-79
190.349,DSC03377.JPG,19:16:33,E-80
181.882,DSC03378.JPG,19:16:35,E-81
172.195,DSC03379.JPG,19:16:37,E-82
163.05,DSC03380.JPG,19:16:39,E-83
153.363,DSC03381.JPG,19:16:41,E-84
144.015,DSC03382.JPG,19:16:43,E-85
134.464,DSC03383.JPG,19:16:45,E-86
125.658,DSC03384.JPG,19:16:47,E-87
116.242,DSC03385.JPG,19:16:49,E-88
106.284,DSC03386.JPG,19:16:51,E-89
96.7327,DSC03387.JPG,19:16:53,E-90
94.2263,DSC03388.JPG,19:16:55,E-91
85.8943,DSC03389.JPG,19:16:57,E-92
75.5301,DSC03390.JPG,19:16:59,E-93
67.6045,DSC03391.JPG,19:17:01,E-94
65.9788,DSC03392.JPG,19:17:03,E-95
56.6984,DSC03393.JPG,19:17:05,E-96
49.3147,DSC03394.JPG,19:17:07,E-97
43.76,DSC03395.JPG,19:17:09,E-98
43.6246,DSC03396.JPG,19:17:11,E-99
55.2758,DSC03397.JPG,19:17:13,E-100
68.0787,DSC03398.JPG,19:17:15,E-101
83.3202,DSC03399.JPG,19:17:17,E-102
98.7649,DSC03400.JPG,19:17:19,E-103
114.819,DSC03401.JPG,19:17:21,E-104
125.251,DSC03402.JPG,19:17:23,E-105
144.625,DSC03403.JPG,19:17:25,E-106
147.335,DSC03404.JPG,19:17:27,E-107
170.366,DSC03405.JPG,19:17:29,E-108
181.204,DSC03406.JPG,19:17:31,E-109
190.688,DSC03407.JPG,19:17:33,E-110
200.985,DSC03408.JPG,19:17:35,E-111
210.062,DSC03409.JPG,19:17:37,E-112
217.039,DSC03410.JPG,19:17:39,E-113
222.052,DSC03411.JPG,19:17:41,E-114
221.578,DSC03412.JPG,19:17:43,E-115
221.51,DSC03413.JPG,19:17:45,E-116
221.442,DSC03414.JPG,19:17:47,E-117
221.442,DSC03415.JPG,19:17:49,E-118
221.307,DSC03416.JPG,19:17:51,E-119
221.307,DSC03417.JPG,19:17:53,E-120
221.307,DSC03418.JPG,19:17:55,E-121
221.239,DSC03419.JPG,19:17:57,E-122
221.171,DSC03420.JPG,19:17:59,E-123
221.171,DSC03421.JPG,19:18:01,E-124
221.442,DSC03422.JPG,19:18:03,E-125
220.426,DSC03423.JPG,19:18:05,E-126
219.003,DSC03424.JPG,19:18:07,E-127
215.21,DSC03425.JPG,19:18:09,E-128
212.026,DSC03426.JPG,19:18:11,E-129
207.149,DSC03427.JPG,19:18:13,E-130
204.236,DSC03428.JPG,19:18:15,E-131
201.933,DSC03429.JPG,19:18:17,E-132
200.578,DSC03430.JPG,19:18:19,E-133
200.51,DSC03431.JPG,19:18:21,E-134
200.51,DSC03432.JPG,19:18:23,E-135
200.51,DSC03433.JPG,19:18:25,E-136
200.443,DSC03434.JPG,19:18:27,E-137
200.443,DSC03435.JPG,19:18:29,E-138
200.443,DSC03436.JPG,19:18:31,E-139
200.443,DSC03437.JPG,19:18:33,E-140
199.698,DSC03438.JPG,19:18:35,E-141
192.449,DSC03439.JPG,19:18:37,E-142
184.524,DSC03440.JPG,19:18:39,E-143
173.008,DSC03441.JPG,19:18:41,E-144
163.524,DSC03442.JPG,19:18:43,E-145
152.415,DSC03443.JPG,19:18:45,E-146
140.493,DSC03444.JPG,19:18:47,E-147
128.774,DSC03445.JPG,19:18:49,E-148
117.461,DSC03446.JPG,19:18:51,E-149
107.3,DSC03447.JPG,19:18:53,E-150
98.8327,DSC03448.JPG,19:18:55,E-151
89.6878,DSC03449.JPG,19:18:57,E-152
78.9848,DSC03450.JPG,19:18:59,E-153
75.6656,DSC03451.JPG,19:19:01,E-154
69.9754,DSC03452.JPG,19:19:03,E-155
61.6434,DSC03453.JPG,19:19:05,E-156
58.0532,DSC03454.JPG,19:19:07,E-157
52.0243,DSC03455.JPG,19:19:09,E-158
51.6856,DSC03456.JPG,19:19:11,E-159
52.634,DSC03457.JPG,19:19:13,E-160
76.8849,DSC03458.JPG,19:19:15,E-161
87.7233,DSC03459.JPG,19:19:17,E-162
94.7683,DSC03460.JPG,19:19:19,E-163
109.603,DSC03461.JPG,19:19:21,E-164
137.173,DSC03462.JPG,19:19:23,E-165
145.573,DSC03463.JPG,19:19:25,E-166
171.992,DSC03464.JPG,19:19:27,E-167
186.42,DSC03465.JPG,19:19:29,E-168
186.488,DSC03466.JPG,19:19:31,E-169
204.981,DSC03467.JPG,19:19:33,E-170
217.31,DSC03468.JPG,19:19:35,E-171
225.303,DSC03469.JPG,19:19:37,E-172
226.523,DSC03470.JPG,19:19:39,E-173
231.603,DSC03471.JPG,19:19:41,E-174
232.619,DSC03472.JPG,19:19:43,E-175
232.619,DSC03473.JPG,19:19:45,E-176
232.619,DSC03474.JPG,19:19:47,E-177
216.836,DSC03475.JPG,19:19:49,E-178
205.388,DSC03476.JPG,19:19:51,E-179
191.298,DSC03477.JPG,19:19:53,E-180
181.679,DSC03478.JPG,19:19:55,E-181
171.45,DSC03479.JPG,19:19:57,E-182
162.373,DSC03480.JPG,19:19:59,E-183
149.705,DSC03481.JPG,19:20:01,E-184
137.444,DSC03482.JPG,19:20:03,E-185
127.08,DSC03483.JPG,19:20:05,E-186
117.8,DSC03484.JPG,19:20:07,E-187
106.623,DSC03485.JPG,19:20:09,E-188
102.829,DSC03486.JPG,19:20:11,E-189
92.3296,DSC03487.JPG,19:20:13,E-190
86.8427,DSC03488.JPG,19:20:15,E-191
80.4074,DSC03489.JPG,19:20:17,E-192
76.1398,DSC03490.JPG,19:20:19,E-193
74.9882,DSC03491.JPG,19:20:21,E-194
63.6079,DSC03492.JPG,19:20:23,E-195
58.5951,DSC03493.JPG,19:20:25,E-196
53.8533,DSC03494.JPG,19:20:27,E-197
49.9244,DSC03495.JPG,19:20:29,E-198
46.6729,DSC03496.JPG,19:20:31,E-199
46.0632,DSC03497.JPG,19:20:33,E-200
46.1309,DSC03498.JPG,19:20:35,E-201
56.9693,DSC03499.JPG,19:20:37,E-202
74.1076,DSC03500.JPG,19:20:39,E-203
87.7233,DSC03501.JPG,19:20:41,E-204
99.3068,DSC03502.JPG,19:20:43,E-205
112.99,DSC03503.JPG,19:20:45,E-206
122.406,DSC03504.JPG,19:20:47,E-207
133.041,DSC03505.JPG,19:20:49,E-208
142.728,DSC03506.JPG,19:20:51,E-209
153.092,DSC03507.JPG,19:20:53,E-210
154.515,DSC03508.JPG,19:20:55,E-211
161.966,DSC03509.JPG,19:20:57,E-212
172.398,DSC03510.JPG,19:20:59,E-213
178.698,DSC03511.JPG,19:21:01,E-214
188.114,DSC03512.JPG,19:21:03,E-215
197.191,DSC03513.JPG,19:21:05,E-216
207.217,DSC03514.JPG,19:21:07,E-217
213.313,DSC03515.JPG,19:21:09,E-218
219.681,DSC03516.JPG,19:21:11,E-219
225.1,DSC03517.JPG,19:21:13,E-220
232.145,DSC03518.JPG,19:21:15,E-221
232.01,DSC03519.JPG,19:21:17,E-222
231.264,DSC03520.JPG,19:21:19,E-223
226.59,DSC03521.JPG,19:21:21,E-224
218.191,DSC03522.JPG,19:21:23,E-225
206.946,DSC03523.JPG,19:21:25,E-226
204.913,DSC03524.JPG,19:21:27,E-227
202.001,DSC03525.JPG,19:21:29,E-228
201.12,DSC03526.JPG,19:21:31,E-229
190.891,DSC03527.JPG,19:21:33,E-230
181.746,DSC03528.JPG,19:21:35,E-231
175.379,DSC03529.JPG,19:21:37,E-232
167.047,DSC03530.JPG,19:21:39,E-233
166.979,DSC03531.JPG,19:21:41,E-234
162.576,DSC03532.JPG,19:21:43,E-235
150.518,DSC03533.JPG,19:21:45,E-236
150.586,DSC03534.JPG,19:21:47,E-237
147.335,DSC03535.JPG,19:21:49,E-238
137.919,DSC03536.JPG,19:21:51,E-239
129.316,DSC03537.JPG,19:21:53,E-240
120.171,DSC03538.JPG,19:21:55,E-241
112.245,DSC03539.JPG,19:21:57,E-242
103.981,DSC03540.JPG,19:21:59,E-243
97.1392,DSC03541.JPG,19:22:01,E-244
92.5328,DSC03542.JPG,19:22:03,E-245
88.4684,DSC03543.JPG,19:22:05,E-246
79.73,DSC03544.JPG,19:22:07,E-247
72.4141,DSC03545.JPG,19:22:09,E-248
63.8111,DSC03546.JPG,19:22:11,E-249
58.5951,DSC03547.JPG,19:22:13,E-250
53.5146,DSC03548.JPG,19:22:15,E-251
47.3503,DSC03549.JPG,19:22:17,E-252
47.0793,DSC03550.JPG,19:22:19,E-253
47.0793,DSC03551.JPG,19:22:21,E-254
47.2825,DSC03552.JPG,19:22:23,E-255
74.3108,DSC03553.JPG,19:22:25,E-256
93.8876,DSC03554.JPG,19:22:27,E-257
109.671,DSC03555.JPG,19:22:29,E-258
109.603,DSC03556.JPG,19:22:31,E-259
128.232,DSC03557.JPG,19:22:33,E-260
138.461,DSC03558.JPG,19:22:35,E-261
152.483,DSC03559.JPG,19:22:37,E-262
161.424,DSC03560.JPG,19:22:39,E-263
160.679,DSC03561.JPG,19:22:41,E-264
170.298,DSC03562.JPG,19:22:43,E-265
170.502,DSC03563.JPG,19:22:45,E-266
183.101,DSC03564.JPG,19:22:47,E-267
199.359,DSC03565.JPG,19:22:49,E-268
215.007,DSC03566.JPG,19:22:51,E-269
220.697,DSC03567.JPG,19:22:53,E-270
220.358,DSC03568.JPG,19:22:55,E-271
226.658,DSC03569.JPG,19:22:57,E-272
232.755,DSC03570.JPG,19:22:59,E-273
232.551,DSC03571.JPG,19:23:01,E-274
232.619,DSC03572.JPG,19:23:03,E-275
231.061,DSC03573.JPG,19:23:05,E-276
223.542,DSC03574.JPG,19:23:07,E-277
209.926,DSC03575.JPG,19:23:09,E-278
200.443,DSC03576.JPG,19:23:11,E-279
200.104,DSC03577.JPG,19:23:13,E-280
187.572,DSC03578.JPG,19:23:15,E-281
173.753,DSC03579.JPG,19:23:17,E-282
165.557,DSC03580.JPG,19:23:19,E-283
152.076,DSC03581.JPG,19:23:21,E-284
142.254,DSC03582.JPG,19:23:23,E-285
132.906,DSC03583.JPG,19:23:25,E-286
122.338,DSC03584.JPG,19:23:27,E-287
108.858,DSC03585.JPG,19:23:29,E-288
100.458,DSC03586.JPG,19:23:31,E-289
89.891,DSC03587.JPG,19:23:33,E-290
82.9138,DSC03588.JPG,19:23:35,E-291
74.3785,DSC03589.JPG,19:23:37,E-292
68.2819,DSC03590.JPG,19:23:39,E-293
59.8144,DSC03591.JPG,19:23:41,E-294
55.0726,DSC03592.JPG,19:23:43,E-295
46.6051,DSC03593.JPG,19:23:45,E-296
46.6051,DSC03594.JPG,19:23:47,E-297
67.8077,DSC03595.JPG,19:23:49,E-298
69.6367,DSC03596.JPG,19:23:51,E-299
85.3524,DSC03597.JPG,19:23:53,E-300
205.359,DSC03732.JPG,17:56:26,F-1
205.425,DSC03733.JPG,17:56:28,F-2
204.626,DSC03734.JPG,17:56:30,F-3
201.828,DSC03735.JPG,17:56:32,F-4
196.366,DSC03736.JPG,17:56:34,F-5
191.97,DSC03737.JPG,17:56:36,F-6
183.377,DSC03738.JPG,17:56:38,F-7
173.386,DSC03739.JPG,17:56:40,F-8
167.924,DSC03740.JPG,17:56:42,F-9
158.598,DSC03741.JPG,17:56:44,F-10
147.475,DSC03742.JPG,17:56:46,F-11
147.408,DSC03743.JPG,17:56:48,F-12
139.282,DSC03744.JPG,17:56:50,F-13
128.424,DSC03745.JPG,17:56:52,F-14
116.567,DSC03746.JPG,17:56:54,F-15
106.376,DSC03747.JPG,17:56:56,F-16
97.2506,DSC03748.JPG,17:56:58,F-17
92.1216,DSC03749.JPG,17:57:00,F-18
87.8586,DSC03750.JPG,17:57:02,F-19
82.7296,DSC03751.JPG,17:57:04,F-20
76.4017,DSC03752.JPG,17:57:06,F-21
71.0729,DSC03753.JPG,17:57:08,F-22
65.6775,DSC03754.JPG,17:57:10,F-23
61.2146,DSC03755.JPG,17:57:12,F-24
57.9507,DSC03756.JPG,17:57:14,F-25
54.2205,DSC03757.JPG,17:57:16,F-26
53.4878,DSC03758.JPG,17:57:18,F-27
49.8243,DSC03759.JPG,17:57:20,F-28
47.1599,DSC03760.JPG,17:57:22,F-29
43.7628,DSC03761.JPG,17:57:24,F-30
43.6296,DSC03762.JPG,17:57:26,F-31
43.6962,DSC03763.JPG,17:57:28,F-32
61.8141,DSC03764.JPG,17:57:30,F-33
61.8141,DSC03765.JPG,17:57:32,F-34
69.008,DSC03766.JPG,17:57:34,F-35
80.1984,DSC03767.JPG,17:57:36,F-36
90.7228,DSC03768.JPG,17:57:38,F-37
101.114,DSC03769.JPG,17:57:40,F-38
113.97,DSC03770.JPG,17:57:42,F-39
127.025,DSC03771.JPG,17:57:44,F-40
138.615,DSC03772.JPG,17:57:46,F-41
151.804,DSC03773.JPG,17:57:48,F-42
164.194,DSC03774.JPG,17:57:50,F-43
174.785,DSC03775.JPG,17:57:52,F-44
174.585,DSC03776.JPG,17:57:54,F-45
174.651,DSC03777.JPG,17:57:56,F-46
183.577,DSC03778.JPG,17:57:58,F-47
193.435,DSC03779.JPG,17:58:00,F-48
202.827,DSC03780.JPG,17:58:02,F-49
209.488,DSC03781.JPG,17:58:04,F-50
214.018,DSC03782.JPG,17:58:06,F-51
217.415,DSC03783.JPG,17:58:08,F-52
219.214,DSC03784.JPG,17:58:10,F-53
221.811,DSC03785.JPG,17:58:12,F-54
224.276,DSC03786.JPG,17:58:14,F-55
224.076,DSC03787.JPG,17:58:16,F-56
221.678,DSC03788.JPG,17:58:18,F-57
210.488,DSC03789.JPG,17:58:20,F-58
200.23,DSC03790.JPG,17:58:22,F-59
195.301,DSC03791.JPG,17:58:24,F-60
183.71,DSC03792.JPG,17:58:26,F-61
176.183,DSC03793.JPG,17:58:28,F-62
163.528,DSC03794.JPG,17:58:30,F-63
154.735,DSC03795.JPG,17:58:32,F-64
144.544,DSC03796.JPG,17:58:34,F-65
133.886,DSC03797.JPG,17:58:36,F-66
123.961,DSC03798.JPG,17:58:38,F-67
115.835,DSC03799.JPG,17:58:40,F-68
107.242,DSC03800.JPG,17:58:42,F-69
100.181,DSC03801.JPG,17:58:44,F-70
90.4564,DSC03802.JPG,17:58:46,F-71
85.1942,DSC03803.JPG,17:58:48,F-72
78.2001,DSC03804.JPG,17:58:50,F-73
71.739,DSC03805.JPG,17:58:52,F-74
71.2061,DSC03806.JPG,17:58:54,F-75
66.2103,DSC03807.JPG,17:58:56,F-76
59.0165,DSC03808.JPG,17:58:58,F-77
54.6202,DSC03809.JPG,17:59:00,F-78
51.2897,DSC03810.JPG,17:59:02,F-79
47.4929,DSC03811.JPG,17:59:04,F-80
43.896,DSC03812.JPG,17:59:06,F-81
40.8319,DSC03813.JPG,17:59:08,F-82
40.8985,DSC03814.JPG,17:59:10,F-83
40.8985,DSC03815.JPG,17:59:12,F-84
40.9651,DSC03816.JPG,17:59:14,F-85
60.9482,DSC03817.JPG,17:59:16,F-86
76.2018,DSC03818.JPG,17:59:18,F-87
92.5879,DSC03819.JPG,17:59:20,F-88
107.442,DSC03820.JPG,17:59:22,F-89
121.164,DSC03821.JPG,17:59:24,F-90
136.151,DSC03822.JPG,17:59:26,F-91
151.205,DSC03823.JPG,17:59:28,F-92
165.992,DSC03824.JPG,17:59:30,F-93
178.382,DSC03825.JPG,17:59:32,F-94
190.904,DSC03826.JPG,17:59:34,F-95
198.831,DSC03827.JPG,17:59:36,F-96
208.756,DSC03828.JPG,17:59:38,F-97
218.081,DSC03829.JPG,17:59:40,F-98
225.075,DSC03830.JPG,17:59:42,F-99
230.67,DSC03831.JPG,17:59:44,F-100
231.203,DSC03832.JPG,17:59:46,F-101
231.003,DSC03833.JPG,17:59:48,F-102
225.075,DSC03834.JPG,17:59:50,F-103
213.352,DSC03835.JPG,17:59:52,F-104
201.562,DSC03836.JPG,17:59:54,F-105
190.638,DSC03837.JPG,17:59:56,F-106
177.982,DSC03838.JPG,17:59:58,F-107
165.992,DSC03839.JPG,18:00:00,F-108
155.601,DSC03840.JPG,18:00:02,F-109
144.077,DSC03841.JPG,18:00:04,F-110
129.956,DSC03842.JPG,18:00:06,F-111
118.233,DSC03843.JPG,18:00:08,F-112
110.373,DSC03844.JPG,18:00:10,F-113
101.913,DSC03845.JPG,18:00:12,F-114
94.3198,DSC03846.JPG,18:00:14,F-115
86.593,DSC03847.JPG,18:00:16,F-116
82.1967,DSC03848.JPG,18:00:18,F-117
76.2684,DSC03849.JPG,18:00:20,F-118
69.5408,DSC03850.JPG,18:00:22,F-119
64.0122,DSC03851.JPG,18:00:24,F-120
59.4827,DSC03852.JPG,18:00:26,F-121
55.0865,DSC03853.JPG,18:00:28,F-122
50.7568,DSC03854.JPG,18:00:30,F-123
46.4938,DSC03855.JPG,18:00:32,F-124
42.2307,DSC03856.JPG,18:00:34,F-125
42.2307,DSC03857.JPG,18:00:36,F-126
56.6851,DSC03858.JPG,18:00:38,F-127
69.9405,DSC03859.JPG,18:00:40,F-128
86.8594,DSC03860.JPG,18:00:42,F-129
103.778,DSC03861.JPG,18:00:44,F-130
117.167,DSC03862.JPG,18:00:46,F-131
134.352,DSC03863.JPG,18:00:48,F-132
148.474,DSC03864.JPG,18:00:50,F-133
164.66,DSC03865.JPG,18:00:52,F-134
177.649,DSC03866.JPG,18:00:54,F-135
189.239,DSC03867.JPG,18:00:56,F-136
199.963,DSC03868.JPG,18:00:58,F-137
209.089,DSC03869.JPG,18:01:00,F-138
212.886,DSC03870.JPG,18:01:02,F-139
219.014,DSC03871.JPG,18:01:04,F-140
226.008,DSC03872.JPG,18:01:06,F-141
229.072,DSC03873.JPG,18:01:08,F-142
228.872,DSC03874.JPG,18:01:10,F-143
226.341,DSC03875.JPG,18:01:12,F-144
214.484,DSC03876.JPG,18:01:14,F-145
203.227,DSC03877.JPG,18:01:16,F-146
193.169,DSC03878.JPG,18:01:18,F-147
176.583,DSC03879.JPG,18:01:20,F-148
160.33,DSC03880.JPG,18:01:22,F-149
148.407,DSC03881.JPG,18:01:24,F-150
138.416,DSC03882.JPG,18:01:26,F-151
125.693,DSC03883.JPG,18:01:28,F-152
118.1,DSC03884.JPG,18:01:30,F-153
110.706,DSC03885.JPG,18:01:32,F-154
102.313,DSC03886.JPG,18:01:34,F-155
96.3181,DSC03887.JPG,18:01:36,F-156
89.8569,DSC03888.JPG,18:01:38,F-157
84.3949,DSC03889.JPG,18:01:40,F-158
80.5315,DSC03890.JPG,18:01:42,F-159
74.4034,DSC03891.JPG,18:01:44,F-160
68.3419,DSC03892.JPG,18:01:46,F-161
64.3453,DSC03893.JPG,18:01:48,F-162
60.9482,DSC03894.JPG,18:01:50,F-163
57.4844,DSC03895.JPG,18:01:52,F-164
52.6219,DSC03896.JPG,18:01:54,F-165
48.0258,DSC03897.JPG,18:01:56,F-166
47.826,DSC03898.JPG,18:01:58,F-167
63.2129,DSC03899.JPG,18:02:00,F-168
76.002,DSC03900.JPG,18:02:02,F-169
90.9893,DSC03901.JPG,18:02:04,F-170
105.643,DSC03902.JPG,18:02:06,F-171
120.298,DSC03903.JPG,18:02:08,F-172
132.82,DSC03904.JPG,18:02:10,F-173
141.879,DSC03905.JPG,18:02:12,F-174
149.939,DSC03906.JPG,18:02:14,F-175
149.539,DSC03907.JPG,18:02:16,F-176
162.595,DSC03908.JPG,18:02:18,F-177
174.385,DSC03909.JPG,18:02:20,F-178
177.649,DSC03910.JPG,18:02:22,F-179
182.911,DSC03911.JPG,18:02:24,F-180
188.24,DSC03912.JPG,18:02:26,F-181
198.831,DSC03913.JPG,18:02:28,F-182
207.024,DSC03914.JPG,18:02:30,F-183
214.018,DSC03915.JPG,18:02:32,F-184
219.813,DSC03916.JPG,18:02:34,F-185
224.609,DSC03917.JPG,18:02:36,F-186
223.61,DSC03918.JPG,18:02:38,F-187
223.543,DSC03919.JPG,18:02:40,F-188
219.347,DSC03920.JPG,18:02:42,F-189
209.022,DSC03921.JPG,18:02:44,F-190
199.097,DSC03922.JPG,18:02:46,F-191
184.909,DSC03923.JPG,18:02:48,F-192
169.589,DSC03924.JPG,18:02:50,F-193
161.729,DSC03925.JPG,18:02:52,F-194
155.201,DSC03926.JPG,18:02:54,F-195
144.943,DSC03927.JPG,18:02:56,F-196
135.085,DSC03928.JPG,18:02:58,F-197
124.627,DSC03929.JPG,18:03:00,F-198
114.969,DSC03930.JPG,18:03:02,F-199
105.577,DSC03931.JPG,18:03:04,F-200
99.9816,DSC03932.JPG,18:03:06,F-201
93.8535,DSC03933.JPG,18:03:08,F-202
85.9935,DSC03934.JPG,18:03:10,F-203
80.9312,DSC03935.JPG,18:03:12,F-204
72.0054,DSC03936.JPG,18:03:14,F-205
65.8773,DSC03937.JPG,18:03:16,F-206
59.949,DSC03938.JPG,18:03:18,F-207
54.7534,DSC03939.JPG,18:03:20,F-208
49.8909,DSC03940.JPG,18:03:22,F-209
49.4246,DSC03941.JPG,18:03:24,F-210
49.4912,DSC03942.JPG,18:03:26,F-211
66.5434,DSC03943.JPG,18:03:28,F-212
84.1284,DSC03944.JPG,18:03:30,F-213
101.314,DSC03945.JPG,18:03:32,F-214
114.303,DSC03946.JPG,18:03:34,F-215
130.223,DSC03947.JPG,18:03:36,F-216
147.741,DSC03948.JPG,18:03:38,F-217
157.799,DSC03949.JPG,18:03:40,F-218
169.056,DSC03950.JPG,18:03:42,F-219
178.715,DSC03951.JPG,18:03:44,F-220
191.037,DSC03952.JPG,18:03:46,F-221
201.162,DSC03953.JPG,18:03:48,F-222
212.419,DSC03954.JPG,18:03:50,F-223
217.681,DSC03955.JPG,18:03:52,F-224
224.609,DSC03956.JPG,18:03:54,F-225
227.273,DSC03957.JPG,18:03:56,F-226
